job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
train-12284,software engineer - angularjs / django,"- Opportunity to work directly with the Senior Management team, who come with significant experience in ...",3-7 yrs,,Bengaluru,10to15,"AngularJS, Django, HTML, CSS, Bootstrap, JQuery, Backend, Python, OS...",3272,train
train-12287,qc officer/sr.officer,Responsible for maintenance/calibration of laboratory instruments as per the schedule and requirement of ...,1-6 yrs,,Indore,3to6,"qc, karl fischer, analytical instruments, HPLC, GC, WET Lab, API, UV, IR...",4137,train
train-12289,senior data engineering analyst - big data - multiple locations,Required Qualifications: B.Tech./ MCA/ GraduationExperience on Big Data TechnologyProficient experience ...,8-13 yrs,,Noida,15to25,Senior Data Engineering Analyst - Big Data - Multiple Locations,3114,train
train-12290,opneing for salesforce ( einstein analytics ) jk technosoft bangalore,The candidate should have good communication and following skills set:;Total Experience Range- 5+Years ...,5-9 yrs,Analytics,Noida,6to10,"Salesforce, Apex, Software Design, Einstein",2279,train
train-12291,manager intermediate rec and proofing analyst,Responsible for complex and exceptional /  unusual issues with broader departmental & internal/ ...,7-10 yrs,,Mumbai,10to15,"Process improvement, Auditing, Capital market operations, Management...",909,train
train-12292,cn - strategy - mc products aiit,"Experience with supporting design & implementation of one of these technologies, such as, SAP (DMS ...",2-5 yrs,Analytics,Mumbai,3to6,"Analytics, MS Access, Automotive, Supply chain, Project delivery...",190,train
train-12299,assistant manager - startegy & analysis,"Delegate project tasks based on staff members individual strengths, skill sets and experience levels ...",1-6 yrs,,Hyderabad(Gachibowli),10to15,"strategic planning, budgetary control, budget management...",1123,train
train-12300,statistical analyst,"Hands on experience on statistical tools like SAS, R;Good knowledge of R is ...",2-5 yrs,Analytics,Bengaluru,3to6,"Analytics, Predictive modeling, Statistical Analyst, Time series analysis...",1526,train
train-12301,ux researcher - wireframe,"- Experience with qualitative and user-centered design methodologies;Apply now if you like designing, ...",2-5 yrs,,Bengaluru,10to15,"user experience, product management, wireframing, ux, usability testing...",3204,train
train-12302,credit officer(fresher) for leading nbfc,We are looking for Credit Officer with excellent communicator and should have good command over ...,0-4 yrs,,Gurgaon,0to3,"finance, accounts, taxation, direct taxation, gst, sales tax, vat, Credit...",3383,train
train-12307,data analyst(2 to 6yrs),2-5 years of experience in the field or in a related area;VBA automation experience & Power BI are ...,2-5 yrs,,Gurgaon,0to3,"Excel, SQL, Macros, VBA, Business Analysis, Data Analysis, MS Access...",4661,train
train-12309,integration analyst - java - db/ sql,- Help in developing POC when required;- Experience Range (In Years) : 4-8 ...,4-8 yrs,,Pune,15to25,"Hibernate, Spring Batch, Spring Framework, Groovy, Core Java, Web Services,...",4061,train
train-12310,technical lead - sharepoint : mena it sd,"Experience in configuring, administering FAST Search, developing custom filters, customer search results ...",10-12 yrs,,"Kochi, Trivandrum",15to25,"SharePoint, DevOps, SharePoint design, Service Applications design...",1305,train
train-12313,immediate hiring for ui designer,2+ years experience into UI designing;Proficient in software tools needed to complete the projects ...,2-4 yrs,,Pune(Kalyani Nagar),3to6,"photoshop, illustrator, flash, user interface designing, application design...",1446,train
train-12314,opening for telugu quality analyst in call center,Must spend 2 hours a day in the team and give spot feedback on calls to the Unit Managers/ Team Leader ...,1-6 yrs,,Chennai,0to3,"customer service, call audit, quality analysis, outbound sales, feedback...",2719,train
train-12315,master data & system management - japanese language skill mandatory,- Problem-solving experience with the appropriate system monitoring;Preferred skills and knowledge ...,5-10 yrs,,Gurgaon,0to3,"secondary sales, resource planning, scope, sql, team management...",4774,train
train-12317,workday reporting analyst,This individual will have a good understanding of country specific employee data privacy requirements ...,4-6 yrs,,"Bengaluru, Hyderabad",10to15,"Workday Reporting Analyst, Workday Reporting, Workday HCM, HCM, scripting...",837,train
train-12318,se,At least 5 years of experience in system engineering in large-scale globally distributed data centers ...,5-9 yrs,,Hyderabad,10to15,"Ansible, Javascript, AWS, Azure, Linux, Devops, Scalability, Infrastructure...",1452,train
train-12319,head - credit policy - rfs and risk analytics, Job Description :       a) Formulate Overall and product wise/ region ...,10-18 yrs,Analytics,Bengaluru,25to50,"Credit Policy, Model Validation, Credit Risk, Risk Modeling, Risk Analytics...",1829,train
train-12322,technology lead- android and ios app- noida,"Working with multiple internal teams, both onsite and off shore for our international clientele, the ...",7-9 yrs,,Noida,15to25,"android, javascript, java, ios, apache cordova, technical architecture...",1119,train
train-12324,aim sbs apac,&bull;2 - 5 years of experience in the field of advanced quantitative techniques while working for ...,2-5 yrs,,Bengaluru,3to6,"Consulting, Operations research, Mining, Econometrics, Machine learning...",910,train
train-12325,manager- r modelling,"- 4-6 years work experience in analytics, modelling;- Banking, Credit cards, 5+ years work experience in ...",5-8 yrs,Analytics,Gurgaon,15to25,"Panda, Banking, Analytics, Team Management, Credit Card Domain...",1970,train
train-12329,advance analyst - ots,MBA/PG Diploma (Fin) with 3+ yrs relevant experience;The TS Team hires people who have a post-graduate ...,3-5 yrs,,Gurgaon,6to10,"Industry Research, Company Profiling, Qualitative, Capital IQ...",1305,train
train-12330,android developer,Having 7 to 9 years of full stack development experience for Android Applications;At least 3 Years ...,3-6 yrs,,Pune(Kalyani Nagar),0to3,"Agile Methodology, Web Technologies, Product Life Cycle...",2145,train
train-12334,consultant ii - sas + sql - banking - iit/dse/isi,"At least 1-2 yr experience in Analytics with excellent skills on SAS, Predictive modelling;- Preferred ...",1-3 yrs,Analytics,"Delhi NCR, Gurgaon",6to10,"sas sql, data analysis, excel, predictive modeling, data extraction...",1969,train
train-12339,"software development engineering, associate","Good written and verbal communication skills;Experience in working on large applications,  SDLC ...",3-5 yrs,,Bengaluru,6to10,"Flex, LAN, Application support, SDLC, Middleware, Coding, Internship...",1526,train
train-12341,bi data modeler,"- Candidate should understand and apply industry best practices, standards, processes, and procedures ...",2-5 yrs,Analytics,Bengaluru,6to10,"Modeler, Design Development, Project Life Cycle, Customer Engagement...",592,train
train-12346,looking for ea/pa for ceo of a co working space organization -gurgaon,"Dear Candidate,  We are hiring for EA/PA for CEO of a co working space organization -Gurgaon. ...",2-5 yrs,,Gurgaon,0to3,"Executive Assistant, ea, personal assistant, personal secretary, pa...",4365,train
train-12347,digital director,"by drawing upon media planning experience;Hands on digital media strategy, planning, buying experience ...",7-12 yrs,,Bengaluru,15to25,"Media Strategy, Client Servicing, Client Relationship, Digital Media, Media...",1374,train
train-12349,csm /  manager health management team,* Preparing the MIS/ PPT and various reports as per requirement;* Analytical work Experience in ...,0-3 yrs,,Hyderabad(Gachibowli),3to6,"health insurance, communication skills, health management, ms office, SAS...",2005,train
train-12350,salesforce consultants - large group in bglr,"Experience in DevOps for build, test, deploy operations of application life cycle management;Experience ...",5-10 yrs,,Bengaluru,3to6,"Javascript, JQuery, Angularjs, CSS, Oauth, Apex, Design Patterns...",451,train
train-12351,hiring for .net/ php developer,- Must have advanced topics awareness in .Net and/or PHP;- Must be willing to explore advanced ...,2-7 yrs,ANALYTICS,Thanjavur,0to3,"sql queries, software engineering, asp.net mvc, jquery, php web developer...",574,train
train-12352,pricing analyst,"As one of Canadas largest online flight booking sites by volume (second only to Expedia.ca in Canada), ...",2-5 yrs,analytics,Mumbai,3to6,"excel, analytics, Pricing Analyst, costing analyst, Revenue Management",1544,train
train-12353,lead software development engineer/principal engineer - big data/pytho,"- Hands-on experience using big data technologies, such as Hadoop, Hive, Kafka,;- Experience in building ...",4-8 yrs,,"Gurgaon, Gurugram",6to10,"Big Data, Python, Java, Hadoop, Hive, Kafka, multithreading...",1584,train
train-12356,"faasos hiring for "" f & b controller "" ahmedabad",Any graduate & familiar with inventory & asset ...,3-8 yrs,,Ahmedabad,3to6,"food, auditing, inventory management, cost control, asset protection, fixed...",1453,train
train-12358,.net angular developer: citiustech healthcare technology: mumbai,"Experience - 3 yrs to 8 yrs;Experience - 3 yrs to 8 yrs;Should have experience in .Net, Asp.net, Mvc ...",3-8 yrs,,"Mumbai, Navi Mumbai",3to6,"asp.net mvc, javascript, angularjs, .net, web technologies, angular",912,train
train-12359,big data engineer - hadoop/mapreduce,- Should have strong experience on pipeline building such Spark or Storm or Cassandra or Scala. ...,3-7 yrs,,Bengaluru,10to15,"Hadoop, Hive, Mapreduce, Spark, Cassandra, NoSQL, SCALA, SQL Queries, Pig...",871,train
train-12360,senior officer - marketing operations,"Job Description To analyze, develop and implement marketing strategies and initiatives for partner ...",1-2 yrs,,Bengaluru,3to6,"Digital Marketing, Sales Operations, Brand Campaigns, Online Marketing...",2858,train
train-12362,marketo specialist/expert,"Experience working in a fast-paced, multinational technology company;3+ Years CRM and marketing ...",3-7 yrs,,"Kannur, Kozhikode",3to6,"Marketing Programs, Global Marketing, Campaigns, Marketing Automation...",2830,train
train-12363,data analyst,o	Adept in handling large datasets and designing reports as per requirement;o	Good reporting and ...,1-5 yrs,,Faridabad,0to3,"data analysis, Machine Learning, Predictive Modeling, statistical modeling,...",150,train
train-12367,"quality assurance engineering, analyst","Support the entire test and certification process,  getting involved early in the product development ...",3-5 yrs,,Pune,6to10,"Flex, LAN, Application support, Coding, Internship, Financial services...",1526,train
